id,name,parking,reserved,fee,latitude,longitude,type
5925,midland pilot travel center,100,False,False,31.9157,-102.2168,1
5926,midland stripes,65,False,False,31.967154,-102.107534,1
5927,midland stripes,20,False,False,31.982193,-102.036631,1
5928,midlothian loves travel stop,5,False,False,32.482947,-97.011128,0
5929,midlothian mini mart,2,False,False,32.533422,-96.977224,0
5930,midlothian smart stop,5,False,False,32.461262,-96.943139,0
5931,mission stripes,20,False,False,26.215452,-98.349695,1
5932,mission stripes,85,False,False,26.228335,-98.358868,1
5933,monahans pilot travel center,16,False,False,31.589506,-102.918071,1
5934,monahans stripes,4,False,False,31.572575,-102.892413,0
5935,moore road ranger,26,False,False,29.029007,-99.050694,1
5936,mount pleasant total stop mt pleasant,70,False,False,33.177325,-94.97045,1
5937,mount vernon food-fast convenience store,9,False,False,33.162873,-95.234569,1
5938,mount vernon loves travel stop,0,False,False,33.163946,-95.218039,0
5939,nacogdoches conoco,20,False,False,31.714523,-94.678256,1
5940,nacogdoches gateway,30,False,False,31.652222,-94.678639,1
5941,nacogdoches morgan oil,10,False,False,31.654139,-94.680482,1
5942,nacogdoches morgan oil,10,False,False,0,0,1
5943,nacogdoches texas travel plaza,15,False,False,31.56901,-94.677107,1
5944,natalia loves travel stop,62,False,False,29.184707,-98.844963,1
5945,new boston tiger mart,92,False,False,33.470087,-94.453903,1
5946,new boston valero,75,False,False,33.476009,-94.409245,1
5947,new braunfels exxon,90,False,False,29.729012,-98.079576,1
5948,new braunfels pilot travel center,110,False,False,29.676037,-98.155167,1
5949,new braunfels ta travel center,10,False,False,29.74889946,-98.05789948,1
5950,new caney flying j travel plaza,50,False,False,30.192776,-95.193207,1
5951,"new deal new deal / yesway 1120 travel center
-
i-27 ex 14, 127 fm 1729, new deal tx 79350
60 truck parking spaces",60,False,False,33.738214,-101.839838,1
5952,new fairview topsmart truck stop,15,False,False,33.100089,-97.470147,1
5953,odem texas star,17,False,False,27.947033,-97.585375,1
5954,odem valero/snappy foods,300,True,False,27.943346,-97.587432,1
5955,odessa flying j travel plaza,10,False,False,31.864638,-102.300698,1
5956,odessa loves travel stop,15,False,False,31.817324,-102.380801,1
5957,odessa odessa travel center,10,False,False,31.811435,-102.433079,1
5958,odessa pilot travel center,20,False,False,31.785331,-102.477725,1
5959,odessa road ranger,80,False,False,31.788399,-102.479113,1
5960,odessa stripes,40,False,False,31.819244,-102.383474,1
5961,odessa stripes,0,False,False,31.8744599,-102.417892,0
5962,olmito stripes,3,False,False,26.028073,-97.532183,0
5963,orange flying j travel plaza,10,False,False,30.11611,-93.8197,1
5964,orange pilot travel center,110,False,False,30.111262,-93.820777,1
5965,orange super stop,70,False,False,30.274594,-93.783736,1
5966,orange grove stripes,71,False,False,27.956865,-97.936972,1
5967,orla pilot travel center,200,False,False,31.82583,-103.90911,1
5968,ozona circle bar truck corral,40,False,False,30.697121,-101.091824,1
5969,palestine cefco,10,False,False,30.713984,-96.854273,1
5970,palestine get a way,85,False,False,31.743428,-95.656227,1
5971,palmer chevron station,25,False,False,32.4159976,-96.6587072,1
5972,palmview circle k,45,False,True,26.230933,-98.36178,1
5973,pampa taylor mart,10,False,False,35.521744,-100.986981,1
5974,paris loves travel stop,20,False,False,33.694979,-95.555149,1
5975,paris t truck stop,20,False,False,33.690603,-95.554249,1
5976,pasadena flagship truckstop,25,False,False,29.712502,-95.184499,1
5977,pasadena flying j travel plaza,8,False,False,29.713606,-95.197103,1
5978,pearsall petro center,60,False,False,28.899655,-99.116017,1
5979,pecos flying j travel plaza,25,False,False,31.401076,-103.486549,1
5980,pecos loves travel stop,50,False,False,31.399363,-103.481643,1
5981,pecos pilot travel center,75,False,False,31.401164,-103.521287,1
5982,perryton kent kwik,200,False,False,36.375039,-100.802588,1
5983,pflugerville speedy stop,1,False,False,30.455078,-97.664594,0
5984,pharr road ranger,20,False,False,26.093461,-98.201832,1
5985,pharr stripes,75,False,False,26.09294,-98.20021,1
5986,pharr stripes,20,False,False,26.125281,-98.215799,1
5987,pharr stripes,90,False,False,26.204529,-98.182818,1
5988,plainview taylor petroleum,15,False,False,34.187333,-101.749141,1
5989,pleasanton kuntry korner steak & eggs,2,False,False,28.904383,-98.425533,0
5990,ponder j & j truck stop,80,False,False,33.240357,-97.355077,1
5991,port lavaca buc-ees,60,False,False,28.610241,-96.648949,1
5992,porter exxon,5,False,False,30.16,-95.311458,0
5993,post allsups,200,False,False,33.195041,-101.378609,1
5994,progreso stripes,0,False,False,26.087236,-97.950539,0
5995,quanah loves travel stop,50,False,False,34.292797,-99.758667,1
5996,queen city domino truck stop,30,False,False,33.260041,-94.154119,1
5997,ralls stripes,20,False,False,33.674443,-101.382544,1
5998,ranger loves travel stop,275,True,False,32.441748,-98.694499,1
5999,red oak knox fuel stop,110,False,False,32.51952,-96.8235,1
6000,refugio refugio travel center,40,False,False,28.315308,-97.272529,1
6001,refugio stripes,90,False,False,28.306116,-97.274617,1
6002,rhome big z travel center,2,False,False,33.055328,-97.477848,0
6003,rhome loves travel stop,10,False,False,33.057033,-97.484072,1
6004,rhome pilot travel center,50,False,False,33.101435,-97.470377,1
6005,rice interstate travel center,50,False,False,32.199767,-96.473403,1
6006,riesel end zone mini mart,25,False,False,31.469585,-96.924221,1
6007,rio bravo speedy stop,70,False,False,27.363182,-99.460268,1
6008,rio grande city stripes,60,False,False,26.371597,-98.860586,1
6009,riviera snappy foods,3,False,False,27.290714,-97.811249,0
6010,riviera stripes,25,False,False,27.303242,-97.81581,1
6011,robinson pilot travel center,75,False,False,31.456307,-97.171175,1
6012,robstown road runner,20,False,False,27.775326,-97.668041,1
6013,robstown snappy foods,0,False,False,27.785019,-97.654092,0
6014,rockwall loves travel stop,5,False,False,32.918189,-96.419311,0
6015,rockwall ta travel center,0,False,True,32.90739822,-96.44999695,0
6016,roma exxon,0,False,False,26.407069,-98.939937,0
6017,ropesville yesway travel center,0,False,False,33.40927,-102.160477,0
6018,rosenberg rosenberg / cottonwood t/c,0,False,False,29.532893,-95.858703,0
6019,rosenberg us 59 fuel mart,3,False,False,29.532657,-95.778352,0
6020,ross gator stop,12,False,False,31.717545,-97.103307,1
6021,round mountain berkleys travel center,20,False,False,30.4247,-98.347369,1
6022,royse city sun mart,120,False,False,32.974207,-96.322224,1
6023,royse city texaco,5,False,False,32.974071,-96.322299,0
6024,salado jds travel center,94,False,False,30.918657,-97.545387,1
6025,salina xpress fuel,15,False,False,38.929992,-111.854678,1
6026,san angelo stripes,40,False,False,31.41991,-100.441238,1
6027,san angelo stripes,70,False,False,31.476557,-100.412689,1
6028,san antonio ez mart,10,False,False,29.217497,-98.413859,1
6029,san antonio flying j travel plaza,2,False,False,29.446708,-98.361572,0
6030,san antonio loves travel stop,50,False,False,29.31101,-98.617826,1
6031,san antonio petro center,0,False,False,29.43702,-98.38027,0
6032,san antonio pilot travel center,20,False,False,29.218445,-98.413801,1
6033,san antonio pilot travel center,20,False,False,29.439626,-98.380712,1
6034,san antonio stripes valero travel center,250,False,False,29.677027,-98.635409,1
6035,san antonio ta travel center,150,False,False,29.44330025,-98.36180115,1
6036,san antonio tex best,100,False,False,29.26574,-98.3049,1
6037,san antonio timewise,0,False,False,29.290671,-98.641668,0
6038,san antonio timewise,10,False,False,29.546181,-98.368809,1
6039,san benito stripes,20,False,False,26.140931,-97.655266,1
6040,san marcos san marcos truck stop,15,False,False,29.871577,-97.93753,1
6041,sanderson stripes,130,False,False,30.144078,-102.405806,1
6042,santo circle h shell,5,False,False,32.61153,-98.109465,0
6043,schulenburg pilot travel center,25,False,False,29.695018,-96.902755,1
6044,seagoville valero corner store,25,False,False,32.646448,-96.535159,1
6045,sealy exxon,10,False,False,29.777052,-96.107218,1
6046,sealy sealy truck stop,110,False,False,29.760262,-96.222045,1
6047,sealy sunmart,10,False,False,29.762086,-96.152227,1
6048,Sealy TA Travel Center,5,False,False,29.742348,-96.33017,0
6049,Seguin Juds Food Stores,42,False,False,29.60157776,-97.95141602,1
6050,Seguin Loves Travel Stop,100,False,False,29.562539,-98.034142,1
6051,Seguin Sunmart,60,False,False,29.541119,-98.073395,1
6052,Seymour Allups Store,3,False,False,33.594831,-99.260201,0
6053,Shamrock Crossroads Valero,10,False,False,35.229374,-100.24907,1
6054,Shamrock Midway Truck and Travel Center,8,False,False,35.229773,-100.24908,1
6055,Sierra Blanca Traveling Tiger Center Texas 87,90,True,False,31.16985,-105.656913,1
6056,Sinton Loves Travel Stop,75,False,False,28.011281,-97.531852,1
6057,Sinton Sinton Travel Center,40,False,False,28.029308,-97.530121,1
6058,Smithville Smithville Stop,0,False,False,30.007991,-97.138576,0
6059,Snyder Rip Griffin Travel Center,50,False,False,32.70505,-100.866019,1
6060,Sonora Loves Travel Stop,0,False,False,32.70505,-100.866019,0
6061,Sonora Road Ranger,8,False,False,30.58033,-100.645996,1
6062,Speegleville Sunoco,5,False,False,31.581442,-97.304306,0
6063,Stamford Yesway 1073,0,False,False,32.968801,-99.802191,0
6064,Stanton Stripes,10,False,False,32.137618,-101.804773,1
6065,Sterling City Stripes,10,False,False,31.836258,-100.994052,1
6066,stratford allsups store,10,False,False,36.332428,-102.072189,1
6067,stratford express lane gophers,80,False,False,36.331678,-102.074038,1
6068,stratford pilot travel center,30,False,False,36.331394,-102.072853,1
6069,sulphur springs loves travel stop,5,False,False,33.117252,-95.635919,0
6070,sulphur springs pilot travel center,110,False,False,33.1178,-95.634798,1
6071,sweetwater loves travel stop,70,False,False,32.450245,-100.442079,1
6072,sweetwater ta travel center,10,False,False,32.44860077,-100.4432983,1
6073,teague jet truck stop,70,False,False,31.597759,-96.150981,1
6074,teague lucky js travel center,191,True,False,31.59813,-96.157678,1
6075,temple southwest travel center,35,False,False,31.1389531,-97.331925,1
6076,terrell mcdonald fuel stop,50,False,False,32.669183,-96.14994,1
6077,terrell quiktrip,80,False,False,32.703678,-96.274631,1
6078,terrell ta travel center,70,False,False,32.69079971,-96.24410248,1
6079,terrell tiger mart,60,False,False,32.723031,-96.317803,1
6080,terrell valero corner store,15,False,False,32.699533,-96.274191,1
6081,texarkana exxon,10,False,False,33.395341,-94.098868,1
6082,texline allsups valero,70,False,False,36.374134,-103.018384,1
6083,three rivers loves travel stop,30,False,False,28.520703,-98.185,1
6084,tilden pilot travel center,0,False,False,28.470804,-98.547882,0
6085,timpson timpson quick stop,5,False,False,31.906244,-94.399301,0
6086,tolar meyers kwik stop,4,False,False,32.390066,-97.915218,0
6087,trenton kwik chek #17,10,False,False,33.43599,-96.3376,1
6088,troy loves travel stop,5,False,False,31.191723,-97.311481,0
6089,troy loves travel stop,0,False,False,32.508999,-95.644487,0
6090,tulia pilot travel center,50,False,False,34.52883,-101.7972,1
6091,tye flying j travel plaza,52,False,False,32.46054,-99.872854,1
6092,tye wes-t-go / yesway 1075 travel center,8,False,False,32.458529,-99.856583,1
6093,tye yesway travel center 1077,10,False,False,32.460782,-99.854543,1
6094,tyler pilot travel center,3,False,False,32.450164,-95.283786,0
6095,tyler road island exxon,183,True,False,32.4239221,-95.205363,1
6096,tyler texas best smoke house,10,False,False,32.44084,-95.13752,1
6097,tyler truck express,10,False,False,32.382208,-95.267386,1
6098,tyler tyler fuel plaza,5,False,False,32.46931,-95.38727,0
6099,tyler tyler travel center,51,False,False,32.390109,-95.291603,1
6100,tyler tyler truck stop,0,False,False,32.341692,-95.267232,0
6101,valley view a p travel center,0,False,False,33.436777,-97.164158,0
6102,van loves travel stop,0,False,False,32.50828,-95.642465,0
6103,van horn chevron truck stop,0,False,False,31.035189,-104.856667,0
6104,van horn loves travel stop,30,False,False,31.040102,-104.819253,1
6105,van horn pilot travel center,3,False,False,31.036387,-104.830798,0
6106,van horn plateau truck stop,80,False,False,31.062946,-104.50156,1
6107,van vleck t c country store,10,False,False,29.063066,-95.840284,1
6108,vega kevins texas quick stop,20,False,False,35.235577,-102.427425,1
6109,vega pilot travel center,239,False,False,35.236093,-102.428558,1
6110,vernon cefco,0,False,False,34.161818,-99.298313,0
6111,victoria big vic truck stop,0,False,False,28.77847,-96.96679,0
6112,victoria fastop foods,20,False,False,28.782137,-96.958766,1
6113,victoria speedy stop,8,False,False,28.702247,-97.047123,1
6114,vidor gateway travel center,0,False,False,30.11257,-94.04365,0
6115,von ormy pilot travel center,110,False,False,29.28011,-98.666874,1
6116,von ormy tex best travel center,56,False,False,29.278176,-98.667879,1
6117,waco flying j travel plaza,10,False,False,31.5071,-97.145439,1
6118,waco ks travel center,30,False,False,31.600494,-97.108707,1
6119,waller loves travel stop,0,False,False,30.064458,-95.905556,0
6120,weatherford loves travel stop,20,False,False,32.742896,-97.742837,1
6121,weatherford mazen,73,False,False,32.729774,-97.822716,1
6122,weatherford petro center,10,False,False,32.739142,-97.764566,1
6123,weatherford pilot travel center,80,False,False,32.727455,-97.82454,1
6124,weatherford truck travel,15,False,False,32.729676,-97.82217,1
6125,weimar loves travel stop,50,False,False,29.690178,-96.776143,1
6126,wharton quick and easy,50,False,False,29.354442,-96.10711,1
6127,whitesboro lucky truck stop,0,False,False,33.67408,-96.885485,0
6128,wichita falls flying j travel plaza,5,False,False,33.89056,-98.4828,0
6129,wichita falls loves travel stop,150,False,False,33.886704,-98.468811,1
6130,wickett main street market,30,False,False,31.559909,-102.99659,1
6131,willis loves travel stop,15,False,False,30.436002,-95.495313,1
6132,willow park signature travel mart,25,False,False,32.748355,-97.677911,1
6133,wilmer big daddys general store,4,False,False,32.622116,-96.693475,0
6134,wilmer shell truck stop,80,False,False,32.591208,-96.680321,1
6135,winfield winfield travel center,0,False,False,33.162571,-95.111757,0
6136,winnie bingo travel plaza,10,False,False,29.833278,-94.383637,1
6137,winnie jp truck stop,270,False,False,29.820633,-94.384317,1
6138,Winnie Speedy Stop,5,False,False,29.831551,-94.384553,0
6139,Winters Yesway 1078,40,False,False,31.954016,-99.962767,1
6140,Wolfforth Rip Griffin Travel Center,150,False,False,33.503601,-102.008835,1
6141,Woodlands Sunmart,90,False,False,30.120315,-95.442738,1
6142,Woodville Lone Star Shop,0,False,False,30.669135,-94.386688,0
6143,Woodway Smart Stop,10,False,False,31.581588,-97.306446,1
6144,Beaver Cove Fort Chevron,10,False,False,38.613086,-112.604794,1
6145,Beaver Ernies Truck Plaza,10,False,False,38.288302,-112.641375,1
6146,Beaver Flying J Travel Plaza,90,False,False,38.293528,-112.652902,1
6147,Blanding Shell 7 Eleven,250,False,False,37.611746,-109.478646,1
6148,Brigham City Loves Travel Stop,0,False,False,41.509905,-112.055867,0
6149,Brigham City Phillips 66,0,False,False,41.486969,-112.028414,0
6150,Cedar City JRs Truck Stop,0,False,False,37.724967,-113.057754,0
6151,Cedar City Loves Travel Stop,0,False,False,37.725785,-113.051367,0
6152,Centerfield Walkers,0,False,False,39.136971,-111.818378,0
6153,Coalville Holiday Hills,270,False,False,40.911185,-111.404601,1
6154,Corinne Bear River Valley Co-Op,100,False,False,41.555561,-112.128698,1
6155,Delta Jardine Petroleum,5,False,False,39.361634,-112.579471,0
6156,delta maverik,140,False,False,39.35286,-112.562883,1
6157,duchesne phillips 66,72,False,False,40.163727,-110.412093,1
6158,fillmore sunmart,8,False,False,38.950277,-112.352848,1
